date,median,n_available,p10,p25,p75,p90,variable
2020-03-01,202305.0,196,202305.0,202305.0,202305.0,202305.0,permits units SA
2020-04-01,59.1682508175426,196,8.992736393857903,21.814042585142225,150.843915428904,383.707549346386,permits units SA
2020-05-01,202306.0,196,202306.0,202306.0,202306.0,202306.0,permits units SA
2020-06-01,54.32980442101325,196,10.088965740770089,21.30660188057335,141.81700882242075,335.2269441858785,permits units SA
2020-07-01,202307.0,196,202307.0,202307.0,202307.0,202307.0,permits units SA
2020-08-01,52.539964076732005,196,8.21456072525306,23.42542567261495,162.896997722191,310.8597154966455,permits units SA
2020-09-01,202308.0,196,202308.0,202308.0,202308.0,202308.0,permits units SA
2020-10-01,60.127795171789344,196,11.111517480917,22.424062837145424,152.31832193189626,384.1408046958805,permits units SA
2020-11-01,202309.0,196,202309.0,202309.0,202309.0,202309.0,permits units SA
2020-12-01,60.9413185156845,196,9.12659230317363,23.300771033619952,141.73259188007972,312.607477229302,permits units SA
2021-01-01,202310.0,196,202310.0,202310.0,202310.0,202310.0,permits units SA
2021-02-01,51.4301116158298,196,9.51401777976954,19.442592109823725,148.85159901790774,369.5325611217985,permits units SA
2021-03-01,202311.0,196,202311.0,202311.0,202311.0,202311.0,permits units SA
2021-04-01,55.7656890860854,196,10.81715658829005,19.440888979860873,144.7765888403965,374.888842454753,permits units SA
2021-05-01,202312.0,196,202312.0,202312.0,202312.0,202312.0,permits units SA
2021-06-01,52.09937186567625,196,8.86806726016731,19.19317270652445,143.3466419203585,365.0699745977445,permits units SA
2021-07-01,202401.0,196,202401.0,202401.0,202401.0,202401.0,permits units SA
2021-08-01,56.20205905599965,196,10.517466988701404,17.500077388229478,132.41161992856377,389.8010355222255,permits units SA
2021-09-01,202402.0,196,202402.0,202402.0,202402.0,202402.0,permits units SA
2021-10-01,57.3900516602853,196,10.8746175025038,22.066833539910572,144.33194138363473,348.8759638574335,permits units SA
2021-11-01,202403.0,196,202403.0,202403.0,202403.0,202403.0,permits units SA
2021-12-01,59.73098681628895,196,10.66192734053215,21.076544399957676,136.8420881523315,342.2775820690225,permits units SA
2022-01-01,202404.0,196,202404.0,202404.0,202404.0,202404.0,permits units SA
2022-02-01,55.17588470363845,196,9.641520218999634,22.873679445861224,124.28843279858299,319.593454443294,permits units SA
2022-03-01,202405.0,196,202405.0,202405.0,202405.0,202405.0,permits units SA
2022-04-01,63.689198773990455,196,9.714508547440575,19.895539550432826,124.89247334491901,310.261319286344,permits units SA
2022-05-01,202406.0,196,202406.0,202406.0,202406.0,202406.0,permits units SA
2022-06-01,55.2820650909051,196,9.08804474567214,18.904384424952426,143.93090050983625,326.748175692668,permits units SA
2022-07-01,202407.0,196,202407.0,202407.0,202407.0,202407.0,permits units SA
2022-08-01,62.21603851921325,196,10.1581897865944,20.7370976700652,128.26631695902552,292.0355235919675,permits units SA
2022-09-01,202408.0,196,202408.0,202408.0,202408.0,202408.0,permits units SA
2022-10-01,63.968346706925004,196,9.023366824352495,21.995667501692374,143.6231525437315,337.681265068247,permits units SA
2022-11-01,202409.0,196,202409.0,202409.0,202409.0,202409.0,permits units SA
2022-12-01,54.50563597698445,196,9.376186627122845,21.032470342696126,121.47791524553901,290.7701974254055,permits units SA
2023-01-01,202410.0,196,202410.0,202410.0,202410.0,202410.0,permits units SA
2023-02-01,59.03066151016465,196,9.61011659935533,20.787520959705503,146.480561720572,342.18092916240505,permits units SA
2023-03-01,202411.0,196,202411.0,202411.0,202411.0,202411.0,permits units SA
2023-04-01,58.779915610837,196,10.47342010141225,21.4100670710603,158.55532395800702,333.6700298039915,permits units SA
2023-05-01,202412.0,196,202412.0,202412.0,202412.0,202412.0,permits units SA
2023-06-01,60.278841288980246,196,9.827055299765224,22.933508275503325,135.938963038644,292.024422361205,permits units SA
2023-07-01,202501.0,196,202501.0,202501.0,202501.0,202501.0,permits units SA
2023-08-01,58.7920109875608,196,11.7261531811699,18.763834157225475,132.25514851235926,342.8755741732265,permits units SA
2023-09-01,202502.0,196,202502.0,202502.0,202502.0,202502.0,permits units SA
2023-10-01,54.90195091121875,196,10.13991981686858,19.099822366077625,125.269174149841,288.200819445839,permits units SA
2023-11-01,202503.0,196,202503.0,202503.0,202503.0,202503.0,permits units SA
2023-12-01,56.187311832814046,196,11.703463258861351,22.799463082007826,145.7441743420795,328.5789142708565,permits units SA
2024-01-01,202504.0,196,202504.0,202504.0,202504.0,202504.0,permits units SA
2024-02-01,64.24937627706065,196,10.884646837050951,24.482472345493726,149.336616738084,336.041970173889,permits units SA
2024-03-01,202505.0,196,202505.0,202505.0,202505.0,202505.0,permits units SA
2024-04-01,53.71614630343565,196,11.514336834637799,22.528130075820748,128.05753331497726,293.34729258210496,permits units SA
2024-05-01,202506.0,196,202506.0,202506.0,202506.0,202506.0,permits units SA
2024-06-01,64.3922269563484,196,11.74488691144725,22.447416517887977,137.47585012891926,303.53976258247246,permits units SA
2024-07-01,202507.0,196,202507.0,202507.0,202507.0,202507.0,permits units SA
2024-08-01,58.21597156294055,196,9.86080171449133,22.182670356451375,121.15128097673926,327.6911433405925,permits units SA
2024-09-01,202508.0,196,202508.0,202508.0,202508.0,202508.0,permits units SA
2024-10-01,52.1857118638719,196,10.97222237243885,21.8596337869918,114.08737208388351,304.917214443509,permits units SA
2024-11-01,202509.0,196,202509.0,202509.0,202509.0,202509.0,permits units SA
2024-12-01,55.2757231599188,196,9.909790225726596,18.933141181015,137.95185748628126,344.76309352439455,permits units SA
2025-01-01,202510.0,196,202510.0,202510.0,202510.0,202510.0,permits units SA
