zillow_region_id,zillow_region_name,state_name,region_type,normalized_title,cbsa_code,official_title,classification,classification_reason,deterministic_rule
394934,"Okeechobee, FL",FL,msa,okeechobee fl,36380,"Okeechobee, FL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394935,"Oklahoma City, OK",OK,msa,oklahoma city ok,36420,"Oklahoma City, OK",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
394936,"Olean, NY",NY,msa,olean ny,36460,"Olean, NY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394937,"Olympia, WA",WA,msa,olympia wa,36500,"Olympia, WA",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
394938,"Omaha, NE",NE,msa,omaha ne,,,unresolved,no deterministic exact-code or exact-title match,
394939,"Oneonta, NY",NY,msa,oneonta ny,36580,"Oneonta, NY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394940,"Ontario, OR",OR,msa,ontario or,,,unresolved,no deterministic exact-code or exact-title match,
394941,"Opelousas, LA",LA,msa,opelousas la,36660,"Opelousas, LA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394942,"Orangeburg, SC",SC,msa,orangeburg sc,36700,"Orangeburg, SC",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394943,"Orlando, FL",FL,msa,orlando fl,36740,"Orlando, FL",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
394944,"Oshkosh, WI",WI,msa,oshkosh wi,,,unresolved,no deterministic exact-code or exact-title match,
394945,"Oskaloosa, IA",IA,msa,oskaloosa ia,36820,"Oskaloosa, IA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753908,"Othello, WA",WA,msa,othello wa,36830,"Othello, WA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753909,"Ottawa, KS",KS,msa,ottawa ks,36840,"Ottawa, KS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394947,"Ottumwa, IA",IA,msa,ottumwa ia,36900,"Ottumwa, IA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394948,"Owatonna, MN",MN,msa,owatonna mn,36940,"Owatonna, MN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394949,"Owensboro, KY",KY,msa,owensboro ky,36980,"Owensboro, KY",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
394951,"Oxford, MS",MS,msa,oxford ms,37060,"Oxford, MS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394952,"Oxnard, CA",CA,msa,oxnard ca,,,unresolved,no deterministic exact-code or exact-title match,
753911,"Ozark, AL",AL,msa,ozark al,37120,"Ozark, AL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394953,"Paducah, KY",KY,msa,paducah ky,,,unresolved,no deterministic exact-code or exact-title match,
394954,"Pahrump, NV",NV,msa,pahrump nv,37220,"Pahrump, NV",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394955,"Palatka, FL",FL,msa,palatka fl,37260,"Palatka, FL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394956,"Palestine, TX",TX,msa,palestine tx,37300,"Palestine, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394957,"Palm Bay, FL",FL,msa,palm bay fl,,,unresolved,no deterministic exact-code or exact-title match,
394959,"Pampa, TX",TX,msa,pampa tx,37420,"Pampa, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394960,"Panama City, FL",FL,msa,panama city fl,37460,"Panama City, FL",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
394961,"Paragould, AR",AR,msa,paragould ar,37500,"Paragould, AR",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394962,"Paris, TN",TN,msa,paris tn,37540,"Paris, TN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394963,"Paris, TX",TX,msa,paris tx,37580,"Paris, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394964,"Parkersburg, WV",WV,msa,parkersburg wv,,,unresolved,no deterministic exact-code or exact-title match,
394965,"Parsons, KS",KS,msa,parsons ks,,,unresolved,no deterministic exact-code or exact-title match,
394967,"Payson, AZ",AZ,msa,payson az,37740,"Payson, AZ",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394968,"Pecos, TX",TX,msa,pecos tx,,,unresolved,no deterministic exact-code or exact-title match,
394971,"Pensacola, FL",FL,msa,pensacola fl,,,unresolved,no deterministic exact-code or exact-title match,
394972,"Peoria, IL",IL,msa,peoria il,37900,"Peoria, IL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
394973,"Peru, IN",IN,msa,peru in,37940,"Peru, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394974,"Philadelphia, PA",PA,msa,philadelphia pa,37980,"Philadelphia, PA",metropolitan_division,exact normalized Census metropolitan division title match,division_title_exact
394976,"Phoenix, AZ",AZ,msa,phoenix az,,,unresolved,no deterministic exact-code or exact-title match,
394977,"Picayune, MS",MS,msa,picayune ms,38100,"Picayune, MS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394979,"Pierre, SD",SD,msa,pierre sd,38180,"Pierre, SD",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394980,"Pine Bluff, AR",AR,msa,pine bluff ar,38220,"Pine Bluff, AR",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753912,"Pinehurst, NC",NC,msa,pinehurst nc,,,unresolved,no deterministic exact-code or exact-title match,
394981,"Pittsburg, KS",KS,msa,pittsburg ks,38260,"Pittsburg, KS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394982,"Pittsburgh, PA",PA,msa,pittsburgh pa,38300,"Pittsburgh, PA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
394983,"Pittsfield, MA",MA,msa,pittsfield ma,38340,"Pittsfield, MA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
394984,"Plainview, TX",TX,msa,plainview tx,38380,"Plainview, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394985,"Platteville, WI",WI,msa,platteville wi,38420,"Platteville, WI",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394986,"Plattsburgh, NY",NY,msa,plattsburgh ny,38460,"Plattsburgh, NY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394987,"Plymouth, IN",IN,msa,plymouth in,38500,"Plymouth, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394988,"Pocatello, ID",ID,msa,pocatello id,38540,"Pocatello, ID",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
394989,"Point Pleasant, WV",OH,msa,point pleasant wv,,,unresolved,no deterministic exact-code or exact-title match,
394990,"Ponca City, OK",OK,msa,ponca city ok,38620,"Ponca City, OK",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394992,"Pontiac, IL",IL,msa,pontiac il,38700,"Pontiac, IL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394993,"Poplar Bluff, MO",MO,msa,poplar bluff mo,38740,"Poplar Bluff, MO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394994,"Port Angeles, WA",WA,msa,port angeles wa,38820,"Port Angeles, WA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753914,"Port Lavaca, TX",TX,msa,port lavaca tx,38920,"Port Lavaca, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
394995,"Port St. Lucie, FL",FL,msa,port st lucie fl,38940,"Port St. Lucie, FL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
394996,"Portales, NM",NM,msa,portales nm,,,unresolved,no deterministic exact-code or exact-title match,
394997,"Portland, ME",ME,msa,portland me,,,unresolved,no deterministic exact-code or exact-title match,
394998,"Portland, OR",OR,msa,portland or,,,unresolved,no deterministic exact-code or exact-title match,
394999,"Portsmouth, OH",OH,msa,portsmouth oh,39020,"Portsmouth, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395000,"Pottsville, PA",PA,msa,pottsville pa,39060,"Pottsville, PA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395003,"Price, UT",UT,msa,price ut,39220,"Price, UT",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395004,"Prineville, OR",OR,msa,prineville or,,,unresolved,no deterministic exact-code or exact-title match,
395005,"Providence, RI",RI,msa,providence ri,,,unresolved,no deterministic exact-code or exact-title match,
395006,"Provo, UT",UT,msa,provo ut,,,unresolved,no deterministic exact-code or exact-title match,
395007,"Pueblo, CO",CO,msa,pueblo co,39380,"Pueblo, CO",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395008,"Pullman, WA",WA,msa,pullman wa,39420,"Pullman, WA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395009,"Punta Gorda, FL",FL,msa,punta gorda fl,39460,"Punta Gorda, FL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395010,"Quincy, IL",IL,msa,quincy il,,,unresolved,no deterministic exact-code or exact-title match,
395011,"Racine, WI",WI,msa,racine wi,39540,"Racine, WI",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395012,"Raleigh, NC",NC,msa,raleigh nc,39580,"Raleigh, NC",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395013,"Rapid City, SD",SD,msa,rapid city sd,39660,"Rapid City, SD",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395014,"Raymondville, TX",TX,msa,raymondville tx,39700,"Raymondville, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395015,"Reading, PA",PA,msa,reading pa,39740,"Reading, PA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395016,"Red Bluff, CA",CA,msa,red bluff ca,39780,"Red Bluff, CA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395017,"Red Wing, MN",MN,msa,red wing mn,39860,"Red Wing, MN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395018,"Redding, CA",CA,msa,redding ca,39820,"Redding, CA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395019,"Reno, NV",NV,msa,reno nv,39900,"Reno, NV",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395020,"Rexburg, ID",ID,msa,rexburg id,39940,"Rexburg, ID",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395021,"Richmond, IN",IN,msa,richmond in,39980,"Richmond, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395023,"Richmond, KY",KY,msa,richmond ky,,,unresolved,no deterministic exact-code or exact-title match,
395022,"Richmond, VA",VA,msa,richmond va,40060,"Richmond, VA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395024,"Rio Grande City, TX",TX,msa,rio grande city tx,,,unresolved,no deterministic exact-code or exact-title match,
395025,"Riverside, CA",CA,msa,riverside ca,,,unresolved,no deterministic exact-code or exact-title match,
395026,"Riverton, WY",WY,msa,riverton wy,40180,"Riverton, WY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395027,"Roanoke Rapids, NC",NC,msa,roanoke rapids nc,40260,"Roanoke Rapids, NC",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395028,"Roanoke, VA",VA,msa,roanoke va,40220,"Roanoke, VA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395029,"Rochelle, IL",IL,msa,rochelle il,40300,"Rochelle, IL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395030,"Rochester, MN",MN,msa,rochester mn,40340,"Rochester, MN",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395031,"Rochester, NY",NY,msa,rochester ny,40380,"Rochester, NY",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395032,"Rock Springs, WY",WY,msa,rock springs wy,40540,"Rock Springs, WY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395033,"Rockford, IL",IL,msa,rockford il,40420,"Rockford, IL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395034,"Rockingham, NC",NC,msa,rockingham nc,40460,"Rockingham, NC",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395036,"Rocky Mount, NC",NC,msa,rocky mount nc,40580,"Rocky Mount, NC",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395037,"Rolla, MO",MO,msa,rolla mo,40620,"Rolla, MO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395038,"Rome, GA",GA,msa,rome ga,40660,"Rome, GA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395039,"Roseburg, OR",OR,msa,roseburg or,40700,"Roseburg, OR",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395040,"Roswell, NM",NM,msa,roswell nm,40740,"Roswell, NM",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395042,"Russellville, AR",AR,msa,russellville ar,40780,"Russellville, AR",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395043,"Ruston, LA",LA,msa,ruston la,40820,"Ruston, LA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395044,"Rutland, VT",VT,msa,rutland vt,40860,"Rutland, VT",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395045,"Sacramento, CA",CA,msa,sacramento ca,,,unresolved,no deterministic exact-code or exact-title match,
395046,"Safford, AZ",AZ,msa,safford az,40940,"Safford, AZ",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395047,"Saginaw, MI",MI,msa,saginaw mi,40980,"Saginaw, MI",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
753915,"Salem, OH",OH,msa,salem oh,41400,"Salem, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395048,"Salem, OR",OR,msa,salem or,41420,"Salem, OR",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395049,"Salina, KS",KS,msa,salina ks,41460,"Salina, KS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395050,"Salinas, CA",CA,msa,salinas ca,41500,"Salinas, CA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395051,"Salisbury, MD",DE,msa,salisbury md,41540,"Salisbury, MD",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395053,"Salt Lake City, UT",UT,msa,salt lake city ut,41620,"Salt Lake City, UT",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395054,"San Angelo, TX",TX,msa,san angelo tx,41660,"San Angelo, TX",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395055,"San Antonio, TX",TX,msa,san antonio tx,41700,"San Antonio, TX",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395056,"San Diego, CA",CA,msa,san diego ca,,,unresolved,no deterministic exact-code or exact-title match,
395057,"San Francisco, CA",CA,msa,san francisco ca,,,unresolved,no deterministic exact-code or exact-title match,
395059,"San Jose, CA",CA,msa,san jose ca,,,unresolved,no deterministic exact-code or exact-title match,
395061,"San Luis Obispo, CA",CA,msa,san luis obispo ca,,,unresolved,no deterministic exact-code or exact-title match,
753916,"Sandpoint, ID",ID,msa,sandpoint id,41760,"Sandpoint, ID",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395062,"Sandusky, OH",OH,msa,sandusky oh,41780,"Sandusky, OH",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395063,"Sanford, NC",NC,msa,sanford nc,41820,"Sanford, NC",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395065,"Santa Cruz, CA",CA,msa,santa cruz ca,,,unresolved,no deterministic exact-code or exact-title match,
395066,"Santa Fe, NM",NM,msa,santa fe nm,42140,"Santa Fe, NM",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
753917,"Santa Maria, CA",CA,msa,santa maria ca,,,unresolved,no deterministic exact-code or exact-title match,
395068,"Santa Rosa, CA",CA,msa,santa rosa ca,42220,"Santa Rosa, CA",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395069,"Sault Ste. Marie, MI",MI,msa,sault ste marie mi,42300,"Sault Ste. Marie, MI",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395070,"Savannah, GA",GA,msa,savannah ga,42340,"Savannah, GA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395071,"Sayre, PA",PA,msa,sayre pa,42380,"Sayre, PA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395072,"Scottsbluff, NE",NE,msa,scottsbluff ne,42420,"Scottsbluff, NE",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395073,"Scottsboro, AL",AL,msa,scottsboro al,42460,"Scottsboro, AL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395075,"Scranton, PA",PA,msa,scranton pa,,,unresolved,no deterministic exact-code or exact-title match,
395077,"Searcy, AR",AR,msa,searcy ar,42620,"Searcy, AR",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395078,"Seattle, WA",WA,msa,seattle wa,,,unresolved,no deterministic exact-code or exact-title match,
395079,"Sebastian, FL",FL,msa,sebastian fl,,,unresolved,no deterministic exact-code or exact-title match,
395080,"Sebring, FL",FL,msa,sebring fl,42700,"Sebring, FL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395081,"Sedalia, MO",MO,msa,sedalia mo,42740,"Sedalia, MO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395082,"Selinsgrove, PA",PA,msa,selinsgrove pa,42780,"Selinsgrove, PA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395083,"Selma, AL",AL,msa,selma al,42820,"Selma, AL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395084,"Seneca Falls, NY",NY,msa,seneca falls ny,42900,"Seneca Falls, NY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395085,"Seneca, SC",SC,msa,seneca sc,42860,"Seneca, SC",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395086,"Sevierville, TN",TN,msa,sevierville tn,42940,"Sevierville, TN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395087,"Seymour, IN",IN,msa,seymour in,42980,"Seymour, IN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753918,"Shawano, WI",WI,msa,shawano wi,43020,"Shawano, WI",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395088,"Shawnee, OK",OK,msa,shawnee ok,43060,"Shawnee, OK",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395089,"Sheboygan, WI",WI,msa,sheboygan wi,43100,"Sheboygan, WI",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395090,"Shelby, NC",NC,msa,shelby nc,,,unresolved,no deterministic exact-code or exact-title match,
395091,"Shelbyville, TN",TN,msa,shelbyville tn,43180,"Shelbyville, TN",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395092,"Shelton, WA",WA,msa,shelton wa,43220,"Shelton, WA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395093,"Sheridan, WY",WY,msa,sheridan wy,43260,"Sheridan, WY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395094,"Sherman, TX",TX,msa,sherman tx,,,unresolved,no deterministic exact-code or exact-title match,
395095,"Show Low, AZ",AZ,msa,show low az,43320,"Show Low, AZ",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395096,"Shreveport, LA",LA,msa,shreveport la,,,unresolved,no deterministic exact-code or exact-title match,
395097,"Sidney, OH",OH,msa,sidney oh,43380,"Sidney, OH",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395098,"Sierra Vista, AZ",AZ,msa,sierra vista az,,,unresolved,no deterministic exact-code or exact-title match,
395099,"Sikeston, MO",MO,msa,sikeston mo,43460,"Sikeston, MO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395100,"Silver City, NM",NM,msa,silver city nm,43500,"Silver City, NM",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395102,"Sioux City, IA",IA,msa,sioux city ia,,,unresolved,no deterministic exact-code or exact-title match,
395103,"Sioux Falls, SD",SD,msa,sioux falls sd,43620,"Sioux Falls, SD",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395104,"Snyder, TX",TX,msa,snyder tx,43660,"Snyder, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395105,"Somerset, KY",KY,msa,somerset ky,43700,"Somerset, KY",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395106,"Somerset, PA",PA,msa,somerset pa,43740,"Somerset, PA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
753920,"Sonora, CA",CA,msa,sonora ca,43760,"Sonora, CA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395107,"South Bend, IN",IN,msa,south bend in,,,unresolved,no deterministic exact-code or exact-title match,
395109,"Spartanburg, SC",SC,msa,spartanburg sc,43900,"Spartanburg, SC",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395110,"Spearfish, SD",SD,msa,spearfish sd,43940,"Spearfish, SD",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395111,"Spencer, IA",IA,msa,spencer ia,43980,"Spencer, IA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395112,"Spirit Lake, IA",IA,msa,spirit lake ia,44020,"Spirit Lake, IA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395113,"Spokane, WA",WA,msa,spokane wa,44060,"Spokane, WA",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395114,"Springfield, IL",IL,msa,springfield il,44100,"Springfield, IL",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395115,"Springfield, MA",MA,msa,springfield ma,44140,"Springfield, MA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395116,"Springfield, MO",MO,msa,springfield mo,44180,"Springfield, MO",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395117,"Springfield, OH",OH,msa,springfield oh,44220,"Springfield, OH",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395118,"St. Cloud, MN",MN,msa,st cloud mn,41060,"St. Cloud, MN",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395119,"St. George, UT",UT,msa,st george ut,41100,"St. George, UT",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395120,"St. Joseph, MO",MO,msa,st joseph mo,,,unresolved,no deterministic exact-code or exact-title match,
395121,"St. Louis, MO",MO,msa,st louis mo,,,unresolved,no deterministic exact-code or exact-title match,
395122,"St. Marys, GA",GA,msa,st marys ga,,,unresolved,no deterministic exact-code or exact-title match,
395124,"Starkville, MS",MS,msa,starkville ms,44260,"Starkville, MS",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395125,"State College, PA",PA,msa,state college pa,44300,"State College, PA",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395126,"Statesboro, GA",GA,msa,statesboro ga,44340,"Statesboro, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395128,"Staunton, VA",VA,msa,staunton va,44420,"Staunton, VA",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
753921,"Steamboat Springs, CO",CO,msa,steamboat springs co,44460,"Steamboat Springs, CO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395129,"Stephenville, TX",TX,msa,stephenville tx,44500,"Stephenville, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395130,"Sterling, CO",CO,msa,sterling co,44540,"Sterling, CO",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395131,"Sterling, IL",IL,msa,sterling il,44580,"Sterling, IL",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395132,"Stevens Point, WI",WI,msa,stevens point wi,,,unresolved,no deterministic exact-code or exact-title match,
395133,"Stillwater, OK",OK,msa,stillwater ok,44660,"Stillwater, OK",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395134,"Stockton, CA",CA,msa,stockton ca,44700,"Stockton, CA",historical_or_retired_cbsa,observed in BPS/BLS but not current 2023 CBSA title,legacy_source_title_exact
395135,"Storm Lake, IA",IA,msa,storm lake ia,44740,"Storm Lake, IA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395136,"Sturgis, MI",MI,msa,sturgis mi,44780,"Sturgis, MI",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395137,"Sulphur Springs, TX",TX,msa,sulphur springs tx,44860,"Sulphur Springs, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395138,"Summerville, GA",GA,msa,summerville ga,44900,"Summerville, GA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395139,"Sumter, SC",SC,msa,sumter sc,44940,"Sumter, SC",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395140,"Sunbury, PA",PA,msa,sunbury pa,44980,"Sunbury, PA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395141,"Susanville, CA",CA,msa,susanville ca,45000,"Susanville, CA",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395142,"Sweetwater, TX",TX,msa,sweetwater tx,45020,"Sweetwater, TX",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395143,"Syracuse, NY",NY,msa,syracuse ny,45060,"Syracuse, NY",current_metropolitan_cbsa,exact normalized Census CBSA title match,normalized_title_exact
395144,"Tahlequah, OK",OK,msa,tahlequah ok,45140,"Tahlequah, OK",current_micropolitan_cbsa,exact normalized Census micropolitan title match,normalized_title_exact
395145,"Talladega, AL",AL,msa,talladega al,,,unresolved,no deterministic exact-code or exact-title match,
