variable,cbsa_code,area_title,x13_mode,x13_spec_id,x13_status,returncode,reused_existing_x13_output,n_observed,segment_start,segment_end,x13_transformation,x13_x11_mode,warning_or_error,warning_excerpt,outlier_excerpt,model_diagnostics_excerpt
bps_permits,11540,Appleton  WI,additive_level,bps_permits_additive_level_11540_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,11700,Asheville  NC,additive_level,bps_permits_additive_level_11700_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12020,Athens-Clarke County  GA,additive_level,bps_permits_additive_level_12020_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12060,Atlanta-Sandy Springs-Marietta  GA,additive_level,bps_permits_additive_level_12060_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12100,Atlantic City  NJ,additive_level,bps_permits_additive_level_12100_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12220,Auburn-Opelika  AL,additive_level,bps_permits_additive_level_12220_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12260,Augusta-Richmond County  GA-SC,additive_level,bps_permits_additive_level_12260_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12420,Austin-Round Rock  TX,additive_level,bps_permits_additive_level_12420_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12540,Bakersfield  CA,additive_level,bps_permits_additive_level_12540_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12580,Baltimore-Towson  MD,additive_level,bps_permits_additive_level_12580_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12620,Bangor  ME,additive_level,bps_permits_additive_level_12620_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12700,Barnstable Town  MA,additive_level,bps_permits_additive_level_12700_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12940,Baton Rouge  LA,additive_level,bps_permits_additive_level_12940_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,12980,Battle Creek  MI,additive_level,bps_permits_additive_level_12980_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13020,Bay City  MI,additive_level,bps_permits_additive_level_13020_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13140,Beaumont-Port Arthur  TX,additive_level,bps_permits_additive_level_13140_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13220,Beckley  WV,additive_level,bps_permits_additive_level_13220_201401_202606,ok,0,1,150,2014-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13380,Bellingham  WA,additive_level,bps_permits_additive_level_13380_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13460,Bend  OR,additive_level,bps_permits_additive_level_13460_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13740,Billings  MT,additive_level,bps_permits_additive_level_13740_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13780,Binghamton  NY,additive_level,bps_permits_additive_level_13780_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13820,Birmingham-Hoover  AL,additive_level,bps_permits_additive_level_13820_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13900,Bismarck  ND,additive_level,bps_permits_additive_level_13900_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,13980,,,,segment_too_short,,,12,,,,,,,,
bps_permits,13980,Blacksburg-Christiansburg-Radford  VA,additive_level,bps_permits_additive_level_13980_201501_202606,ok,0,1,138,2015-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14010,Bloomington  IL,additive_level,bps_permits_additive_level_14010_201401_202606,ok,0,1,150,2014-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14020,Bloomington  IN,additive_level,bps_permits_additive_level_14020_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14060,Bloomington-Normal  IL,additive_level,bps_permits_additive_level_14060_200401_201312,ok,0,1,120,2004-01-01,2013-12-01,none,add,0,,,"
"
bps_permits,14100,Bloomsburg-Berwick  PA,additive_level,bps_permits_additive_level_14100_201401_202312,ok,0,1,120,2014-01-01,2023-12-01,none,add,0,,,"
"
bps_permits,14260,Boise City-Nampa  ID,additive_level,bps_permits_additive_level_14260_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14460,Boston-Cambridge-Quincy  MA-NH,additive_level,bps_permits_additive_level_14460_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14500,Boulder  CO,additive_level,bps_permits_additive_level_14500_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14540,Bowling Green  KY,additive_level,bps_permits_additive_level_14540_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14580,,,,segment_too_short,,,30,,,,,,,,
bps_permits,14600,,,,segment_too_short,,,25,,,,,,,,
bps_permits,14740,Bremerton-Silverdale  WA,additive_level,bps_permits_additive_level_14740_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,14860,Bridgeport-Stamford-Norwalk  CT,additive_level,bps_permits_additive_level_14860_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,15180,Brownsville-Harlingen  TX,additive_level,bps_permits_additive_level_15180_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,15260,Brunswick  GA,additive_level,bps_permits_additive_level_15260_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,15380,Buffalo-Niagara Falls  NY,additive_level,bps_permits_additive_level_15380_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,15500,Burlington  NC,additive_level,bps_permits_additive_level_15500_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,15540,Burlington-South Burlington  VT,additive_level,bps_permits_additive_level_15540_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,15680,California-Lexington Park  MD,additive_level,bps_permits_additive_level_15680_201401_202312,ok,0,1,120,2014-01-01,2023-12-01,none,add,0,,,"
"
bps_permits,15940,Canton-Massillon  OH,additive_level,bps_permits_additive_level_15940_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,15980,Cape Coral-Fort Myers  FL,additive_level,bps_permits_additive_level_15980_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16020,Cape Girardeau-Jackson  MO-IL,additive_level,bps_permits_additive_level_16020_200901_202606,ok,0,1,210,2009-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16060,,,,segment_too_short,,,12,,,,,,,,
bps_permits,16060,,,,segment_too_short,,,24,,,,,,,,
bps_permits,16180,Carson City  NV,additive_level,bps_permits_additive_level_16180_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16220,Casper  WY,additive_level,bps_permits_additive_level_16220_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16300,Cedar Rapids  IA,additive_level,bps_permits_additive_level_16300_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16540,Chambersburg-Waynesboro  PA,additive_level,bps_permits_additive_level_16540_201401_202606,ok,0,1,150,2014-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16580,Champaign-Urbana  IL,additive_level,bps_permits_additive_level_16580_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16620,Charleston  WV,additive_level,bps_permits_additive_level_16620_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16700,Charleston-North Charleston  SC,additive_level,bps_permits_additive_level_16700_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16740,Charlotte-Gastonia-Concord  NC-SC,additive_level,bps_permits_additive_level_16740_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16820,Charlottesville  VA,additive_level,bps_permits_additive_level_16820_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16860,Chattanooga  TN-GA,additive_level,bps_permits_additive_level_16860_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16940,Cheyenne  WY,additive_level,bps_permits_additive_level_16940_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,16980,Chicago-Naperville-Joliet  IL-IN-WI,additive_level,bps_permits_additive_level_16980_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17020,Chico  CA,additive_level,bps_permits_additive_level_17020_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17140,Cincinnati-Middletown  OH-KY-IN,additive_level,bps_permits_additive_level_17140_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17300,Clarksville  TN-KY,additive_level,bps_permits_additive_level_17300_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17410,,,,segment_too_short,,,30,,,,,,,,
bps_permits,17420,Cleveland  TN,additive_level,bps_permits_additive_level_17420_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17460,Cleveland-Elyria-Mentor  OH,additive_level,bps_permits_additive_level_17460_200401_202312,ok,0,1,240,2004-01-01,2023-12-01,none,add,0,,,"
"
bps_permits,17660,Coeur dAlene  ID,additive_level,bps_permits_additive_level_17660_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17780,College Station-Bryan  TX,additive_level,bps_permits_additive_level_17780_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17820,Colorado Springs  CO,additive_level,bps_permits_additive_level_17820_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17860,Columbia  MO,additive_level,bps_permits_additive_level_17860_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17900,Columbia  SC,additive_level,bps_permits_additive_level_17900_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,17980,Columbus  GA-AL,additive_level,bps_permits_additive_level_17980_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,18020,Columbus  IN,additive_level,bps_permits_additive_level_18020_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,18140,Columbus  OH,additive_level,bps_permits_additive_level_18140_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,18580,Corpus Christi  TX,additive_level,bps_permits_additive_level_18580_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,18700,Corvallis  OR,additive_level,bps_permits_additive_level_18700_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,18880,Crestview-Fort Walton Beach-Destin  FL,additive_level,bps_permits_additive_level_18880_201001_202606,ok,0,1,198,2010-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19060,Cumberland  MD-WV,additive_level,bps_permits_additive_level_19060_200401_202312,ok,0,1,240,2004-01-01,2023-12-01,none,add,0,,,"
"
bps_permits,19100,Dallas-Fort Worth-Arlington  TX,additive_level,bps_permits_additive_level_19100_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19140,Dalton  GA,additive_level,bps_permits_additive_level_19140_200401_201412,ok,0,1,132,2004-01-01,2014-12-01,none,add,0,,,"
"
bps_permits,19140,,,,segment_too_short,,,54,,,,,,,,
bps_permits,19180,Danville  IL,additive_level,bps_permits_additive_level_19180_200401_202312,ok,0,1,240,2004-01-01,2023-12-01,none,add,0,,,"
"
bps_permits,19260,Danville  VA,additive_level,bps_permits_additive_level_19260_200401_201312,ok,0,1,120,2004-01-01,2013-12-01,none,add,0,,,"
"
bps_permits,19300,Daphne-Fairhope-Foley  AL,additive_level,bps_permits_additive_level_19300_201401_202606,ok,0,1,150,2014-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19340,Davenport-Moline-Rock Island  IA-IL,additive_level,bps_permits_additive_level_19340_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19380,Dayton  OH,additive_level,bps_permits_additive_level_19380_200401_201812,ok,0,1,180,2004-01-01,2018-12-01,none,add,0,,,"
"
bps_permits,19430,Dayton-Kettering  OH,additive_level,bps_permits_additive_level_19430_201901_202606,ok,0,1,90,2019-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19460,Decatur  AL,additive_level,bps_permits_additive_level_19460_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19500,Decatur  IL,additive_level,bps_permits_additive_level_19500_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19660,Deltona-Daytona Beach-Ormond Beach  FL,additive_level,bps_permits_additive_level_19660_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19740,Denver-Aurora  CO,additive_level,bps_permits_additive_level_19740_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19780,Des Moines  IA,additive_level,bps_permits_additive_level_19780_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,19820,Detroit-Warren-Livonia  MI,additive_level,bps_permits_additive_level_19820_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,20020,Dothan  AL,additive_level,bps_permits_additive_level_20020_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,20100,Dover  DE,additive_level,bps_permits_additive_level_20100_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,20220,Dubuque  IA,additive_level,bps_permits_additive_level_20220_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,20260,Duluth  MN-WI,additive_level,bps_permits_additive_level_20260_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,20500,Durham  NC,additive_level,bps_permits_additive_level_20500_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,20580,,,,segment_too_short,,,30,,,,,,,,
bps_permits,20700,East Stroudsburg  PA,additive_level,bps_permits_additive_level_20700_201401_202312,ok,0,1,120,2014-01-01,2023-12-01,none,add,0,,,"
"
bps_permits,20740,Eau Claire  WI,additive_level,bps_permits_additive_level_20740_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,20940,El Centro  CA,additive_level,bps_permits_additive_level_20940_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21060,Elizabethtown  KY,additive_level,bps_permits_additive_level_21060_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21140,Elkhart-Goshen  IN,additive_level,bps_permits_additive_level_21140_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21300,Elmira  NY,additive_level,bps_permits_additive_level_21300_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21340,El Paso  TX,additive_level,bps_permits_additive_level_21340_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21420,Enid  OK,additive_level,bps_permits_additive_level_21420_201601_202606,ok,0,1,126,2016-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21500,Erie  PA,additive_level,bps_permits_additive_level_21500_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21660,Eugene-Springfield  OR,additive_level,bps_permits_additive_level_21660_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21780,Evansville  IN-KY,additive_level,bps_permits_additive_level_21780_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,21820,Fairbanks  AK,additive_level,bps_permits_additive_level_21820_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22020,Fargo  ND-MN,additive_level,bps_permits_additive_level_22020_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22140,Farmington  NM,additive_level,bps_permits_additive_level_22140_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22180,Fayetteville  NC,additive_level,bps_permits_additive_level_22180_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22220,Fayetteville-Springdale-Rogers  AR-MO,additive_level,bps_permits_additive_level_22220_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22380,Flagstaff  AZ,additive_level,bps_permits_additive_level_22380_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22420,Flint  MI,additive_level,bps_permits_additive_level_22420_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22500,Florence  SC,additive_level,bps_permits_additive_level_22500_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22520,Florence-Muscle Shoals  AL,additive_level,bps_permits_additive_level_22520_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22540,Fond du Lac  WI,additive_level,bps_permits_additive_level_22540_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22660,Fort Collins-Loveland  CO,additive_level,bps_permits_additive_level_22660_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
bps_permits,22900,Fort Smith  AR-OK,additive_level,bps_permits_additive_level_22900_200401_202606,ok,0,1,270,2004-01-01,2026-06-01,none,add,0,,,"
"
